track_id,genre_id
4ujYTGqbiV5xl97Pqoctq2,1
6B9EuDkJUAm9bO26ZdzBke,1
2vOFdBs2kss9U0ezRGTG2E,1
6fmrddhzAr0StNzWEzlny5,1
21HwOODUViTuHpkSYbdcMy,1
0pegFWSUOTiG0sLVEfxtvA,1
34HNaUhhTgO1jvfEuXHFyz,1
6pRaRbJVkHyQdlW3MGvkgT,1
2saK0E712wIB3Gf8QLuFYX,1
1ChZ4mrSLP8HImCY6IyImf,1
1o0yFkUycTAWIIWFOlhDcV,1
3d8kYb3GqZkiHb6annxKEo,1
1HfxPaJggVwFsvOtHbVzMz,1
0Bb9oRoN3suM9iiIwzHtmX,1
2wdfI1pjsfvviE7WTKGSYM,1
5YRDGgdOshUPA17m7yzY7p,1
0KAFjeQ6jpmtKP4CW9m5X6,1
203ADb8800e1YSzyrFQUZ9,1
6xTLXrdNqOTcTUHwPh8Wp1,1
7lB0MLvvsfrY6cN6kt4aKC,1
2dMkrhsWFVP2rHZmTEKkeh,1
2GwShNdcJHDLEkGO4L34lF,1
54sN9ILcN1Udqc6au0Rzdw,1
5mw8Zmzqx3VhxqokFAntGI,1
4le6DvrwMv2rpyN1SPeL0g,1
4T8FoNHY3UZSYgOV76ueVU,1
7xO7bS29oAzMcFI0rBj8Fy,1
4z9WDbNAKo2wAfGaMn7yjh,1
41XVcLXrmbxiV0mJASJxov,1
2ZaYFNn1YQuLSVdHhanr4Q,1
4qScDvgzJs0Oo30kFaJIuy,1
5fTJGZ6k0zokfh5KLfe0sm,1
7E1Gs6mg3MOERIWo0sglXL,1
6XgmRgd6yQ71afjGLrk0aI,1
1xYMyM7MxFi4OuzDA2op9Q,1
3CqV5uSdPvj5Ux3E8Idusc,1
4pcnFf9w7Mxmir5woJoanj,1
2lvcDndxZGuowLA19g4YDv,1
0yoJHtKTiv9ixa8UFI6tkY,1
3PcIfTefcjfWTK6WFmOLqK,1
1RjEDlhTp2iJXWPdLpa8OM,1
4SXcG6Ti32myNw9GJ9qeDt,1
06R84YHz9bqaQzEbIWxzsw,1
4BguxPKygliNCIkzwWlYxU,1
